acct_id,hq_id,company,userDomain,city,region,countryCode,revenue_mil_usd,total_employees,naic3,naic6,isISP,usageType,datesCount,domainsCount,hitsSum,pageViewsSum,uniqueViewsSum,clicks,clickDates,hits_iabCat_IAB_1,hits_iabCat_IAB_2,hits_iabCat_IAB_3,hits_iabCat_IAB_4,hits_iabCat_IAB_5,hits_iabCat_IAB_6,hits_iabCat_IAB_7,hits_iabCat_IAB_8,hits_iabCat_IAB_9,hits_iabCat_IAB_10,hits_iabCat_IAB_11,hits_iabCat_IAB_12,hits_iabCat_IAB_13,hits_iabCat_IAB_14,hits_iabCat_IAB_15,hits_iabCat_IAB_16,hits_iabCat_IAB_17,hits_iabCat_IAB_18,hits_iabCat_IAB_19,hits_iabCat_IAB_20,hits_iabCat_IAB_21,hits_iabCat_IAB_22,hits_iabCat_IAB_23,hits_iabCat_IAB_24,hits_iabCat_IAB_25,hits_iabCat_IAB_26
1-100AF4L,1-100AF4L,REDACTED,REDACTED,Birmingham,Alabama,US,5.7209,50,541,541300,0,,13,20,70,292,97,0,0,12,1,6,1,0,0,2,0,0,0,0,10,16,0,0,0,3,0,12,0,1,4,0,2,0,0
1-100ANQL,1-100ANQL,REDACTED,REDACTED,Los Angeles,California,US,14.5989,75,339,339930,0,COM,13,12,29,42,36,0,0,0,0,0,0,0,0,0,0,2,1,0,13,2,0,0,0,3,3,2,0,1,2,0,0,0,0
1-100APWG,1-6HHW25,REDACTED,REDACTED,North Salt Lake,Utah,US,23.6136,191,484,484121,0,COM,26,93,504,1671,688,0,0,48,23,1,0,3,1,4,1,27,19,0,141,21,1,3,0,5,10,71,0,73,49,0,3,0,0
1-100AR6A,1-NDPAGP,REDACTED,REDACTED,Milledgeville,Georgia,US,20.4349,80,238,238220,0,COM,12,18,37,96,42,0,0,4,0,1,0,0,3,1,3,8,5,0,2,3,0,0,0,0,1,6,0,0,0,0,0,0,0
1-100AS8N,1-100AS8N,REDACTED,REDACTED,Gardena,California,US,1.8633,98,561,561720,0,COM,11,10,22,50,29,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,1,0,0,1,1,0,8,0,0,0,0,0
1-100ATRK,1-100ATRK,REDACTED,REDACTED,Pittsburgh,Pennsylvania,US,8.737701,60,238,238220,0,COM,7,2,15,140,55,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1-100BNW2,1-100BNW2,REDACTED,REDACTED,Nashville,Tennessee,US,16.7615,52,238,238220,0,COM,10,17,46,74,60,0,0,3,22,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,12,0,0,2,0,1,0,0
1-100BW1M,1-RX9HN7,REDACTED,REDACTED,Alexandria,Louisiana,US,1.2506,21,813,813110,0,COM,11,17,49,63,49,0,0,7,3,0,0,2,1,1,1,1,2,0,9,1,1,0,0,0,0,20,0,0,0,0,0,0,0
1-100C33R,1-100C33R,REDACTED,REDACTED,Austin,Texas,US,9.0011,100,713,713930,0,COM,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1-100C33R,1-100C33R,REDACTED,REDACTED,Garland,Texas,US,9.0011,100,713,713930,0,COM,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1-100C33R,1-100C33R,REDACTED,REDACTED,Dallas,Texas,US,9.0011,100,713,713930,0,,31,77,195,370,275,0,0,11,2,6,0,2,0,9,0,9,0,0,71,20,0,1,0,11,6,30,0,7,4,0,6,0,0
1-100C6XX,1-100C6XX,REDACTED,REDACTED,Valdosta,Georgia,US,5.5,47,484,484110,0,COM,6,6,19,59,55,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,12,1,0,0,0,0,0,1
1-100C70A,1-100C70A,REDACTED,REDACTED,Martell,Nebraska,US,0.8,70,238,238910,0,COM,5,9,13,13,13,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0
1-100CAOC,1-100CAOC,REDACTED,REDACTED,Pearl River,New York,US,5.5904,70,531,531110,0,COM,11,16,35,60,35,0,0,1,0,2,0,0,0,0,0,1,1,0,9,7,0,0,0,0,0,14,0,0,0,0,0,0,0
1-100CDZR,1-100CDZR,REDACTED,REDACTED,Champaign,Illinois,US,394.3086,160,523,523900,0,COM,23,122,300,885,611,0,0,26,3,0,5,34,0,18,1,46,8,0,40,22,0,3,0,30,15,40,1,2,5,0,1,0,0
1-100CE5I,1-100CE5I,REDACTED,REDACTED,Bakersfield,California,US,7.8843,62,484,484110,0,COM,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1-100CIBV,1-100CIBV,REDACTED,REDACTED,Chesterfield,Missouri,US,6.2004,50,541,541511,0,,12,15,63,162,72,0,0,1,0,5,0,4,0,0,0,1,0,0,6,12,0,1,0,1,1,27,0,0,4,0,0,0,0
1-100CMFP,1-100CMFP,REDACTED,REDACTED,Houston,Texas,US,12.5634,25,611,611620,0,COM,15,37,83,238,102,0,0,7,6,0,13,1,1,1,0,5,4,0,20,2,1,0,0,2,4,14,0,1,1,0,0,0,0
1-100COXQ,1-100COXQ,REDACTED,REDACTED,Charlotte,North Carolina,US,8.4678,75,238,238320,0,COM,13,12,57,202,91,0,0,1,38,2,0,0,0,0,0,0,0,0,4,7,0,0,0,1,1,2,0,1,0,0,0,0,0
1-100CQ1A,1-WK9Y9A,REDACTED,REDACTED,Federal Way,Washington,US,2.2,60,623,623000,0,COM,28,29,95,3272,119,0,0,8,2,0,0,0,0,1,4,0,3,0,16,2,1,0,0,0,2,50,0,1,0,0,5,0,0
1-100CRDZ,1-100CRDZ,REDACTED,REDACTED,Fort Worth,Texas,US,4.4793,50,238,238350,0,,7,2,11,26,17,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-100CRJV,1-100CRJV,REDACTED,REDACTED,Houston,Texas,US,14.7341,85,237,237110,0,COM,20,61,268,1213,610,0,0,12,105,0,0,0,0,1,0,13,0,0,32,8,1,0,0,8,6,73,0,3,4,0,0,0,2
1-100D1OD,1-100D1OD,REDACTED,REDACTED,San Ramon,California,US,2.617,80,623,623311,0,COM,24,21,177,1624,235,0,0,15,0,0,0,0,0,4,0,1,1,0,77,1,0,0,0,1,1,73,3,0,0,0,0,0,0
1-100D2YJ,1-100D2YJ,REDACTED,REDACTED,La Crosse,Wisconsin,US,14.1198,73,326,326199,0,COM,7,12,19,25,21,0,0,3,2,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0
1-100D30K,1-100D30K,REDACTED,REDACTED,Houston,Texas,US,3.4899,75,812,812210,0,,6,7,13,16,13,0,0,0,0,0,0,0,0,1,0,0,0,0,6,2,0,0,0,0,0,4,0,0,0,0,0,0,0
1-100D30T,1-1EDFIK,REDACTED,REDACTED,Tinley Park,Illinois,US,56.2657,775,721,721110,0,,9,15,29,57,50,0,0,5,0,0,0,2,0,0,0,10,0,0,6,0,0,0,0,0,1,3,0,0,0,0,2,0,0
1-100D5EW,1-100D5EW,REDACTED,REDACTED,Stockton,California,US,9.8761,60,334,334310,0,COM,14,13,135,324,190,0,0,1,1,0,0,0,0,0,0,6,3,1,1,1,0,0,0,2,8,93,0,0,1,0,0,0,17
1-100D6QY,1-100D6QY,REDACTED,REDACTED,Delray Beach,Florida,US,7.8217,65,561,561730,0,COM,20,14,44,114,68,0,0,11,0,0,0,1,0,1,0,0,3,0,10,1,0,1,0,1,0,15,0,0,0,0,0,0,0
1-100DIBO,1-100DIBO,REDACTED,REDACTED,Leakesville,Mississippi,US,3.9781,72,623,623311,0,COM,15,20,44,93,56,0,0,0,7,0,1,9,0,0,0,1,2,0,9,1,0,0,0,0,0,13,0,0,1,0,0,0,0
1-100DSDY,1-100DSDY,REDACTED,REDACTED,Dallas,Texas,US,10.2172,60,237,237310,0,COM,19,8,61,89,63,0,0,0,1,0,0,0,0,0,0,0,0,0,10,3,0,0,0,33,1,11,0,0,2,0,0,0,0
1-100DSFA,1-100DSFA,REDACTED,REDACTED,Tucson,Arizona,US,5,19,238,238330,0,COM,22,27,47,97,74,0,0,16,1,1,0,0,0,1,0,6,0,0,6,4,1,0,0,0,2,9,0,0,0,0,0,0,0
1-100DUWW,1-100DUWW,REDACTED,REDACTED,Des Moines,Iowa,US,15.1694,50,493,493110,0,COM,11,11,75,130,87,0,0,2,0,0,0,0,0,0,0,1,0,0,31,0,0,0,0,1,1,21,0,0,18,0,0,0,0
1-100DW56,1-100DW56,REDACTED,REDACTED,Malvern,Arkansas,US,33.0444,78,484,484121,0,,4,4,16,55,36,0,0,0,12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1-100DW56,1-100DW56,REDACTED,REDACTED,Malvern,Arkansas,US,33.0444,78,484,484121,0,COM,8,19,53,93,79,0,0,2,18,0,0,2,0,0,0,5,6,0,6,8,0,0,0,2,0,3,0,0,1,0,0,0,0
1-100DW56,1-100DW56,REDACTED,REDACTED,Malvern,Arkansas,US,33.0444,78,484,484121,0,COM,3,3,3,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1-100DWT8,1-R8RRK1,REDACTED,REDACTED,Chaska,Minnesota,US,77.5708,681,611,611110,0,EDU,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
1-100DZ6Y,1-TNIEUH,REDACTED,REDACTED,High Point,North Carolina,US,2667.975,8625,337,337920,0,COM,23,58,159,511,352,0,0,6,6,0,2,3,0,4,4,4,4,0,42,6,4,2,0,8,3,40,0,13,6,0,0,0,2
1-100DZQ3,1-100DZQ3,REDACTED,REDACTED,Dallas,Texas,US,6.0059,65,523,523000,0,COM,12,6,34,69,46,0,0,4,0,2,0,2,0,0,14,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
1-100E0RP,1-100E0RP,REDACTED,REDACTED,Seekonk,Massachusetts,US,6.8636,80,323,323111,0,COM,12,21,88,114,97,0,0,1,0,3,0,1,0,0,0,1,0,0,7,5,0,0,0,7,3,60,0,0,0,0,0,0,0
1-100E240,1-100E240,REDACTED,REDACTED,Hollywood,Florida,US,31.676,70,423,423490,0,COM,5,6,8,11,8,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,3,0,0,0,0,0,0,0
1-100E269,1-100E269,REDACTED,REDACTED,Fort Worth,Texas,US,26.8128,50,562,562920,0,,6,5,7,18,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0
1-100E269,1-100E269,REDACTED,REDACTED,Fort Worth,Texas,US,26.8128,50,562,562920,0,COM,7,6,19,35,27,0,0,1,0,0,0,0,0,0,0,1,0,0,14,0,0,2,0,0,0,1,0,0,0,0,0,0,0
1-100E4E0,1-100E4E0,REDACTED,REDACTED,Portland,Oregon,US,17.2669,58,334,334413,0,,12,28,59,161,114,0,0,4,16,1,0,1,0,5,0,5,0,0,7,2,1,0,0,1,9,5,0,0,2,0,0,0,0
1-100EIOR,1-100EIOR,REDACTED,REDACTED,Douglasville,Georgia,US,34.0894,82,423,423450,0,COM,8,11,33,271,40,0,0,2,6,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,3,11,0,0,0,0,0,0,0
1-100ELR1,1-100ELR1,REDACTED,REDACTED,Kennesaw,Georgia,US,245.015,550,300,300000,0,COM,2,2,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1-100EM56,1-100EM56,REDACTED,REDACTED,Avon,Colorado,US,8,52,238,238990,0,COM,16,22,68,247,194,0,0,3,31,0,1,0,0,0,0,3,2,0,9,7,1,3,0,2,2,3,0,0,1,0,0,0,0
1-100EORF,1-100EORF,REDACTED,REDACTED,Hartford,Connecticut,US,2.2133,65,561,561330,0,COM,4,5,19,43,32,0,0,0,8,0,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1-100EQHS,1-100EQHS,REDACTED,REDACTED,Mira Loma,California,US,3.5,30,484,484230,0,,12,49,110,395,285,0,0,22,0,5,0,8,1,2,0,3,7,0,10,4,1,0,0,13,5,22,0,1,1,3,1,0,1
1-100ERRC,1-100ERRC,REDACTED,REDACTED,Gardena,California,US,20.8681,80,237,237990,0,COM,13,19,37,78,38,0,0,8,0,0,0,0,0,3,0,3,1,0,7,1,0,0,0,1,2,11,0,0,0,0,0,0,0
1-100ETLF,1-100ETLF,REDACTED,REDACTED,Aurora,Illinois,US,8.8429,50,236,236115,0,COM,8,5,14,43,17,0,0,5,1,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,2,0,0,0,0,1,0,0
1-100EUUV,1-100EUUV,REDACTED,REDACTED,Nashville,Tennessee,US,14.1646,75,532,532291,0,COM,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-100EVLE,1-100EVLE,REDACTED,REDACTED,Sioux Falls,South Dakota,US,5,100,611,611310,0,,31,159,1106,3439,1651,0,0,99,35,17,0,41,4,40,0,88,3,3,250,72,15,66,0,27,40,255,4,6,15,0,10,0,16
1-100EVVX,1-100EVVX,REDACTED,REDACTED,Hayward,California,US,29.3335,51,423,423220,0,COM,5,6,6,14,6,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0
1-100EW41,1-100EW41,REDACTED,REDACTED,Holbrook,New York,US,4.5548,90,722,722320,0,,6,7,11,20,11,0,0,0,0,2,0,0,0,0,0,4,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1-100EXB7,1-100EXB7,REDACTED,REDACTED,Whitefish,Montana,US,0.8,75,721,721110,0,,31,319,1241,2715,1885,0,0,99,65,29,15,21,0,17,0,131,14,1,372,109,16,7,0,47,20,150,8,19,97,0,4,0,0
1-100F46X,1-100F46X,REDACTED,REDACTED,Wheeling,West Virginia,US,48.4613,50,238,238160,0,COM,9,13,34,127,89,0,0,1,15,0,0,0,0,2,0,0,0,0,3,2,0,0,0,3,0,7,0,1,0,0,0,0,0
1-100F7HO,1-100F7HO,REDACTED,REDACTED,Commerce,California,US,54.801,70,400,400000,0,COM,3,4,4,6,4,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1-100FDA7,4-1N40-1784,REDACTED,REDACTED,Coral Springs,Florida,US,3.1861,34,621,621111,0,COM,2,2,4,30,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0
1-100FDA7,4-1N40-1784,REDACTED,REDACTED,Hialeah,Florida,US,3.1861,34,621,621111,0,COM,3,2,4,7,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1-100FGS7,1-ZIHI9Y,REDACTED,REDACTED,Temecula,California,US,1.7461,22,721,721211,0,COM,1,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1-100FJJO,1-100FJJO,REDACTED,REDACTED,Kansas City,Missouri,US,3.47,68,532,532112,0,COM,15,109,662,1781,1101,0,0,35,79,14,8,16,1,1,1,20,9,0,178,62,2,2,0,14,6,159,0,0,51,0,3,0,1
1-100FL7Z,1-100FL7Z,REDACTED,REDACTED,Buffalo,New York,US,10.3,60,325,325612,0,COM,17,52,138,286,206,0,0,2,9,1,4,16,0,4,0,6,0,0,29,7,1,4,0,1,6,21,0,0,23,0,3,0,1
1-100FLWR,1-100FLWR,REDACTED,REDACTED,Decatur,Alabama,US,13.7292,85,238,238160,0,COM,9,10,24,45,41,0,0,1,8,0,0,0,0,0,0,0,0,0,9,2,0,0,0,3,0,0,0,0,1,0,0,0,0
1-100FM53,1-100FM53,REDACTED,REDACTED,Calhoun City,Mississippi,US,12.0008,67,441,441110,0,COM,5,8,15,21,16,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0
1-100FM53,1-100FM53,REDACTED,REDACTED,Greenwood,Mississippi,US,12.0008,67,441,441110,0,COM,20,31,161,492,392,0,0,9,109,0,1,0,0,1,0,8,0,0,5,3,0,0,0,1,6,5,2,0,10,0,1,0,0
1-100FM53,1-100FM53,REDACTED,REDACTED,Jackson,Mississippi,US,12.0008,67,441,441110,0,COM,21,11,59,179,81,0,0,1,11,0,0,2,0,0,0,5,0,0,3,1,0,2,0,1,0,3,0,0,0,0,30,0,0
1-100FMAH,1-100FMAH,REDACTED,REDACTED,Miami,Florida,US,11.6334,34,561,561510,0,COM,18,45,106,258,191,0,0,8,8,3,1,5,1,2,1,8,2,0,17,10,1,0,0,3,0,26,2,7,0,0,1,0,0
1-100FO98,1-100FO98,REDACTED,REDACTED,Fullerton,California,US,14.2549,50,336,336214,0,,17,25,43,140,93,0,0,3,1,0,0,1,0,0,4,5,2,0,9,0,1,8,0,0,5,3,1,0,0,0,0,0,0
1-100FPHJ,1-100FPHJ,REDACTED,REDACTED,Bothell,Washington,US,9.8651,50,541,541512,0,,16,18,55,123,65,0,0,0,0,0,2,1,0,0,0,13,0,0,5,0,0,0,0,0,3,29,0,0,0,0,2,0,0
1-100FR8V,1-100FR8V,REDACTED,REDACTED,Los Angeles,California,US,13.3237,300,624,624190,0,ORG,14,16,55,71,57,0,0,1,1,0,0,0,0,1,0,5,0,0,4,0,2,0,0,0,3,24,0,0,14,0,0,0,0
1-100FSWK,1-100FSWK,REDACTED,REDACTED,Dayton,Ohio,US,4.2937,100,238,238000,0,COM,14,15,40,122,81,0,0,3,1,1,0,0,0,0,0,10,0,0,4,3,1,0,0,0,3,12,0,0,2,0,0,0,0
1-100FV82,1-100FV82,REDACTED,REDACTED,Irvine,California,US,10.8619,50,423,423460,0,COM,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1-100FVJ0,1-100FVJ0,REDACTED,REDACTED,Birmingham,Alabama,US,14.401,80,238,238000,0,,4,4,8,27,16,0,0,0,2,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0
1-100G2K0,1-100G2K0,REDACTED,REDACTED,Stamford,Connecticut,US,6.2905,60,541,541611,0,COM,12,17,65,151,101,0,0,10,4,0,0,0,2,1,0,0,1,0,14,1,0,2,0,0,0,18,2,10,0,0,0,0,0
1-100G5M5,1-100G5M5,REDACTED,REDACTED,Chimney Rock,North Carolina,US,1.7966,75,713,713110,0,COM,9,11,19,32,24,0,0,7,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,4,2,0,0,0,0,0,0,0
1-100G7AU,1-100G7AU,REDACTED,REDACTED,Westmont,Illinois,US,9.1571,80,238,238220,0,COM,4,4,10,10,10,0,0,0,0,0,0,2,1,0,1,1,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1-100G9HS,1-100G9HS,REDACTED,REDACTED,Ogden,Utah,US,1.1383,11,531,531210,0,,12,17,48,80,51,0,0,1,0,0,0,0,0,1,1,3,5,0,17,1,0,0,0,0,3,12,0,4,0,0,0,0,0
1-100GB11,1-100GB11,REDACTED,REDACTED,South El Monte,California,US,23.5932,100,238,238910,0,COM,16,25,61,434,80,0,0,8,3,3,0,1,0,1,0,3,1,0,5,1,0,0,0,1,1,8,0,23,0,0,2,0,0
1-100GCUP,1-100GCUP,REDACTED,REDACTED,Orlando,Florida,US,7.4044,50,541,541110,0,COM,15,54,150,308,255,0,0,7,30,1,0,0,1,1,1,3,2,1,26,9,2,3,0,3,4,20,0,3,33,0,0,0,0
1-100GDOT,1-100GDOT,REDACTED,REDACTED,Memphis,Tennessee,US,9.7128,57,314,314910,0,,23,47,121,494,298,0,0,7,16,0,0,1,0,16,0,4,5,0,20,7,0,0,1,9,7,11,0,0,15,0,2,0,0
1-100GG6L,1-100GG6L,REDACTED,REDACTED,Somerset,Massachusetts,US,18.4995,99,611,611110,0,COM,5,6,17,25,18,0,0,1,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,1,0,0,0,0,0
1-100GGHC,1-100GGHC,REDACTED,REDACTED,Delano,California,US,19.1087,80,238,238220,0,COM,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1-100GGHC,1-100GGHC,REDACTED,REDACTED,Paramount,California,US,19.1087,80,238,238220,0,COM,18,37,188,347,219,0,0,2,42,7,1,1,0,2,0,4,0,0,30,1,0,0,0,9,0,12,0,7,70,0,0,0,0
1-100GNXQ,1-100GNXQ,REDACTED,REDACTED,Bensenville,Illinois,US,19.2092,50,236,236220,0,,9,16,68,461,72,0,0,3,0,0,0,0,0,0,0,16,0,0,20,11,0,0,0,1,0,17,0,0,0,0,0,0,0
1-100GOF4,1-100GOF4,REDACTED,REDACTED,Naperville,Illinois,US,36.1485,99,323,323111,0,,8,5,15,44,35,0,0,3,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0
1-100SU1J,1-100SU1J,REDACTED,REDACTED,Santiago,Region Metropolitana de Santiago,CL,2.6912,50,443,443142,0,COM,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1-100T9XM,1-100T9XM,REDACTED,REDACTED,Virginia Beach,Virginia,US,7.4594,50,238,238990,0,COM,13,21,36,88,54,0,0,1,0,0,0,0,0,1,0,2,1,0,6,1,0,2,0,0,3,10,0,0,4,0,5,0,0
1-100T9ZN,1-100T9ZN,REDACTED,REDACTED,Eagle,Colorado,US,9.89,50,238,238220,0,,15,31,67,195,82,0,0,1,1,1,0,2,0,1,0,8,0,0,6,10,3,2,0,0,4,19,0,5,3,1,0,0,0
1-100TCNM,1-N6P-4804,REDACTED,REDACTED,New London,Wisconsin,US,48.0889,102,423,423310,0,COM,12,22,47,159,138,0,0,4,8,0,8,1,0,0,0,3,0,0,11,3,0,2,0,4,0,1,0,0,0,0,2,0,0
1-100TMXS,1-100TMXS,REDACTED,REDACTED,Homestead,Florida,US,15.353,65,441,441110,0,COM,8,6,76,132,122,0,0,0,4,0,0,0,0,5,0,0,38,0,0,0,0,0,0,0,3,23,0,0,3,0,0,0,0
1-100TQT6,1-100TQT6,REDACTED,REDACTED,Amarillo,Texas,US,23.0634,100,484,484121,0,COM,6,6,10,59,49,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0
1-100TQT6,1-100TQT6,REDACTED,REDACTED,Fort Worth,Texas,US,23.0634,100,484,484121,0,,13,7,42,76,56,0,0,0,10,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,19,0,0,0,2
1-100UEFH,1-100UEFH,REDACTED,REDACTED,Medellin,Antioquia,CO,231.2837,1734,112,112340,0,COM,12,29,62,112,68,0,0,3,0,2,2,13,0,1,0,0,3,0,14,10,0,0,0,2,4,3,0,0,2,0,3,0,0
1-100UHQ4,1-100UHQ4,REDACTED,REDACTED,Cota,Cundinamarca,CO,17.35542,107,423,423440,0,COM,11,9,101,156,144,0,0,2,0,0,77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,0,0,1,0,0,0,4
1-100UW4B,4-1N4Q-43369,REDACTED,REDACTED,Reading,Pennsylvania,US,38.1286,100,236,236117,0,,1,2,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1-100V1OK,1-100V1OK,REDACTED,REDACTED,Bogota,Colombia,CO,56.2209,900,492,492110,0,COM,11,4,46,108,90,0,0,0,0,0,31,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-100V5GI,1-18OAN02,REDACTED,REDACTED,Bogota DC,Colombia,CO,6.1793,2000,541,541330,0,COM,20,60,327,1387,405,0,0,13,2,2,129,4,0,6,0,7,0,1,40,10,6,7,0,6,9,62,1,1,16,0,0,0,5
1-100XS6N,4-1N40-16822,REDACTED,REDACTED,Miami,Florida,US,86.507,902,315,315240,0,COM,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-100XZQP,4-1N4Q-32942,REDACTED,REDACTED,San Rafael,California,US,1.3391,50,713,713910,0,COM,4,9,16,26,20,0,0,1,5,0,0,1,0,0,0,0,1,0,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0
1-100Y790,1-100Y790,REDACTED,REDACTED,Portsmouth,New Hampshire,US,1.7288,75,722,722511,0,COM,13,20,35,238,181,0,0,2,2,1,0,0,0,4,1,3,1,0,6,0,0,2,0,1,4,6,0,1,1,0,0,0,0
1-100Y7HZ,1-100Y7HZ,REDACTED,REDACTED,Ottawa,Illinois,US,20.679,73,333,333249,0,,17,35,73,191,135,0,0,8,18,0,0,0,0,0,0,10,2,0,7,4,1,0,0,2,0,17,0,1,2,0,0,0,1
1-100Y93I,1-100Y93I,REDACTED,REDACTED,Marion,Indiana,US,13.7998,30,236,236220,0,COM,10,18,47,53,48,0,0,4,0,1,4,0,0,1,0,0,1,0,11,0,0,0,0,1,1,23,0,0,0,0,0,0,0
1-100YC7A,1-100YC7A,REDACTED,REDACTED,Las Vegas,Nevada,US,11.2397,65,237,237130,0,COM,11,20,45,412,304,0,0,5,3,1,0,0,0,0,0,7,0,0,14,8,0,0,0,0,0,2,1,3,1,0,0,0,0
1-100YP7O,1-100YP7O,REDACTED,REDACTED,Cali,Colombia,CO,11.83044,161,236,236116,0,COM,4,3,16,45,23,0,0,2,0,0,9,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-100YP7O,1-100YP7O,REDACTED,REDACTED,Cali,Valle del Cauca,CO,11.83044,161,236,236116,0,COM,14,11,30,42,35,0,0,0,0,0,11,0,0,0,0,0,0,0,7,7,0,1,0,0,0,2,0,0,2,0,0,0,0
1-100YRKM,1-100YRKM,REDACTED,REDACTED,Gonzales,Louisiana,US,0.95,90,621,621111,0,COM,3,3,5,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0
1-100YRKM,1-100YRKM,REDACTED,REDACTED,Monroe,Louisiana,US,0.95,90,621,621111,0,COM,8,10,15,21,15,0,0,1,2,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,1,2,0,0,1,0,0,0,0
1-100YTKQ,1-100YTKQ,REDACTED,REDACTED,Cali,Colombia,CO,618.3627,6294,446,446110,0,COM,6,9,16,45,17,0,0,0,1,0,3,0,0,0,0,1,0,0,2,0,1,0,0,2,5,1,0,0,0,0,0,0,0
1-100Z0P6,1-100Z0P6,REDACTED,REDACTED,Los Angeles,California,US,6.6514,95,624,624190,0,ORG,29,95,284,877,733,0,0,37,13,0,6,2,0,8,0,26,7,0,27,15,0,1,0,3,10,78,0,32,16,0,2,0,1
1-100Z9LB,1-100Z9LB,REDACTED,REDACTED,Detroit,Michigan,US,5.1955,90,488,488210,0,,14,11,57,66,61,0,0,4,0,8,0,10,0,0,0,14,0,0,3,5,0,0,0,5,0,5,0,0,2,1,0,0,0
